LABM_CODE,LABP_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_UNITS,base uri,unique uri,preflabel,pref2,pref final
15B1_CEC,CEC,"CEC - 1M ammonium chloride at pH 7.0, no pretreatment for soluble salts",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B1_CEC,',@en,'15B1_CEC'@en
15B1_K,EXCH_BASES_K,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, no pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B1_K,',@en,'15B1_K'@en
15B1_MG,EXCH_BASES_MG,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, no pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B1_MG,',@en,'15B1_MG'@en
15B1_NA,EXCH_BASES_NA,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, no pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B1_NA,',@en,'15B1_NA'@en
15B2_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) - 1M ammonium chloride at pH 7.0, pretreatment for soluble salts",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B2_CA,',@en,'15B2_CA'@en
15B2_CEC,EXCH_BASES_CEC,"CEC - 1M ammonium chloride at pH 7.0, pretreatment for soluble salts",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B2_CEC,',@en,'15B2_CEC'@en
15B2_K,EXCH_BASES_K,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B2_K,',@en,'15B2_K'@en
15B2_MG,EXCH_BASES_MG,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B2_MG,',@en,'15B2_MG'@en
15B2_NA,EXCH_BASES_NA,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B2_NA,',@en,'15B2_NA'@en
15B3_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) - 1M ammonium chloride at pH 7.0, adjusted for soluble sodium",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B3_CA,',@en,'15B3_CA'@en
15B3_CEC,EXCH_BASES_CEC,"CEC - 1M ammonium chloride at pH 7.0, adjusted for soluble sodium",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B3_CEC,',@en,'15B3_CEC'@en
15B3_K,EXCH_BASES_K,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, adjusted for soluble sodium",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B3_K,',@en,'15B3_K'@en
15B3_MG,EXCH_BASES_MG,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, adjusted for soluble sodium",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B3_MG,',@en,'15B3_MG'@en
15B3_NA,EXCH_BASES_NA,"Exchangeable bases and CEC - 1M ammonium chloride at pH 7.0, adjusted for soluble sodium",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15B3_NA,',@en,'15B3_NA'@en
15C1_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) - alcoholic 1M ammonium chloride at pH 8.5, pretreatment for soluble salts",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15C1_CA,',@en,'15C1_CA'@en
15C1_CEC,EXCH_BASES_CEC,"CEC - alcoholic 1M ammonium chloride at pH 8.5, pretreatment for soluble salts",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15C1_CEC,',@en,'15C1_CEC'@en
15C1_K,EXCH_BASES_K,"Exchangeable bases and CEC - alcoholic 1M ammonium chloride at pH 8.5, pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15C1_K,',@en,'15C1_K'@en
15C1_MG,EXCH_BASES_MG,"Exchangeable bases and CEC - alcoholic 1M ammonium chloride at pH 8.5, pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15C1_MG,',@en,'15C1_MG'@en
15C1_NA,EXCH_BASES_NA,"Exchangeable bases and CEC - alcoholic 1M ammonium chloride at pH 8.5, pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15C1_NA,',@en,'15C1_NA'@en
15D1_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; manual leach",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D1_CA,',@en,'15D1_CA'@en
15D1_CEC,EXCH_BASES_CEC,"CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; manual leach",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D1_CEC,',@en,'15D1_CEC'@en
15D1_K,EXCH_BASES_K,"Exchangeable bases and CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; manual leach",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D1_K,',@en,'15D1_K'@en
15D1_MG,EXCH_BASES_MG,"Exchangeable bases and CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; manual leach",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D1_MG,',@en,'15D1_MG'@en
15D1_NA,EXCH_BASES_NA,"Exchangeable bases and CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; manual leach",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D1_NA,',@en,'15D1_NA'@en
15D2_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; automatic extractor",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D2_CA,',@en,'15D2_CA'@en
15D2_CEC,EXCH_BASES_CEC,"CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; automatic extractor",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D2_CEC,',@en,'15D2_CEC'@en
15D2_K,EXCH_BASES_K,"Exchangeable bases and CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; mautomatic",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D2_K,',@en,'15D2_K'@en
15D2_MG,EXCH_BASES_MG,"Exchangeable bases and CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; mautomatic",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D2_MG,',@en,'15D2_MG'@en
15D2_NA,EXCH_BASES_NA,"Exchangeable bases and CEC - 1M ammonium acetate at pH 7.0, pretreatment for soluble salts; mautomatic",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D2_NA,',@en,'15D2_NA'@en
15D3_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) - 1M ammonium acetate at pH 7.0, rapid method with no pretreatment for soluble salts",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D3_CA,',@en,'15D3_CA'@en
15D3_K,EXCH_BASES_K,"Exchangeable bases - 1M ammonium acetate at pH 7.0, rapid method with no pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D3_K,',@en,'15D3_K'@en
15D3_MG,EXCH_BASES_MG,"Exchangeable bases - 1M ammonium acetate at pH 7.0, rapid method with no pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D3_MG,',@en,'15D3_MG'@en
15D3_NA,EXCH_BASES_NA,"Exchangeable bases - 1M ammonium acetate at pH 7.0, rapid method with no pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15D3_NA,',@en,'15D3_NA'@en
15E1_AEC,EXCH_BASES_AEC,"Exchangeable bases , CEC and AEC by compulsive exchange, no pretreatment for soluble salts",AEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_AEC,',@en,'15E1_AEC'@en
15E1_AL,EXCH_AL,"Exchangeable Al - by compulsive exchange, no pretreatment for soluble salts",Exch. Al++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_AL,',@en,'15E1_AL'@en
15E1_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) by compulsive exchange, no pretreatment for soluble salts",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_CA,',@en,'15E1_CA'@en
15E1_CEC,EXCH_BASES_CEC,"CEC by compulsive exchange, no pretreatment for soluble salts",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_CEC,',@en,'15E1_CEC'@en
15E1_H,EXCH_H,"Exchangeable H - by compulsive exchange, no pretreatment for soluble salts",Exch. H+,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_H,',@en,'15E1_H'@en
15E1_K,EXCH_BASES_K,"Exchangeable bases, CEC and AEC by compulsive exchange, no pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_K,',@en,'15E1_K'@en
15E1_MG,EXCH_BASES_MG,"Exchangeable bases, CEC and AEC by compulsive exchange, no pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_MG,',@en,'15E1_MG'@en
15E1_NA,EXCH_BASES_NA,"Exchangeable bases, CEC and AEC by compulsive exchange, no pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E1_NA,',@en,'15E1_NA'@en
15E2_AEC,EXCH_BASES_AEC,"Exchangeable bases, CEC and AEC by compulsive exchange, pretreatment for soluble salts",AEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E2_AEC,',@en,'15E2_AEC'@en
15E2_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) by compulsive exchange, pretreatment for soluble salts",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E2_CA,',@en,'15E2_CA'@en
15E2_CEC,EXCH_BASES_CEC,"CEC by compulsive exchange, pretreatment for soluble salts",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E2_CEC,',@en,'15E2_CEC'@en
15E2_K,EXCH_BASES_K,"Exchangeable bases, CEC and AEC by compulsive exchange, pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E2_K,',@en,'15E2_K'@en
15E2_MG,EXCH_BASES_MG,"Exchangeable bases, CEC and AEC by compulsive exchange, pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E2_MG,',@en,'15E2_MG'@en
15E2_NA,EXCH_BASES_NA,"Exchangeable bases, CEC and AEC by compulsive exchange, pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E2_NA,',@en,'15E2_NA'@en
15E3_AEC,EXCH_BASES_AEC,"Exchangeable bases, CEC and AEC by compulsive exchange, adjusted for soluble sodium",AEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E3_AEC,',@en,'15E3_AEC'@en
15E3_CA,EXCH_BASES_CA,"Exchangeable bases (Ca2+,Mg2+,Na+,K+) by compulsive exchange, adjusted for soluble sodium",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E3_CA,',@en,'15E3_CA'@en
15E3_CEC,EXCH_BASES_CEC,"CEC by compulsive exchange, adjusted for soluble sodium",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E3_CEC,',@en,'15E3_CEC'@en
15E3_K,EXCH_BASES_K,"Exchangeable bases, CEC and AEC by compulsive exchange, adjusted for soluble sodium",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E3_K,',@en,'15E3_K'@en
15E3_MG,EXCH_BASES_MG,"Exchangeable bases, CEC and AEC by compulsive exchange, adjusted for soluble sodium",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E3_MG,',@en,'15E3_MG'@en
15E3_NA,EXCH_BASES_NA,"Exchangeable bases, CEC and AEC by compulsive exchange, adjusted for soluble sodium",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15E3_NA,',@en,'15E3_NA'@en
15F1_CA,EXCH_BASES_CA,"Exchangeable bases by 0.01M silver-thiourea (AgTU)+, no pretreatment for soluble salts",Exch. Ca++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F1_CA,',@en,'15F1_CA'@en
15F1_CEC,EXCH_BASES_CEC,"Exchangeable bases by 0.01m (AgTU)+, no pretreatment for soluble salts",CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F1_CEC,',@en,'15F1_CEC'@en
15F1_K,EXCH_BASES_K,"Exchangeable bases by 0.01m (AgTU)+, no pretreatment for soluble salts",Exch. K++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F1_K,',@en,'15F1_K'@en
15F1_MG,EXCH_BASES_MG,"Exchangeable bases by 0.01m (AgTU)+, no pretreatment for soluble salts",Exch. Mg++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F1_MG,',@en,'15F1_MG'@en
15F1_NA,EXCH_BASES_NA,"Exchangeable bases by 0.01m (AgTU)+, no pretreatment for soluble salts",Exch. Na++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F1_NA,',@en,'15F1_NA'@en
15F2,EXCH_AL,Exchangeable aluminium by 0.01m (AgTU)+,Exch. Al++,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F2,',@en,'15F2'@en
15F2_AL,EXCH_AL,Extractable Al(%) - Silver Thiorea,Extractable Al,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F2_AL,',@en,'15F2_AL'@en
15F3,CEC,CEC by 0.01M silver-thiourea (AgTU)+,CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F3,',@en,'15F3'@en
15F4,EXCH_AL,Exchangeable aluminium by 1M ammonium acetate (pH5.8). Abdullah and Riley (1966).,Exch. Al++,?,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15F4,',@en,'15F4'@en
15G_C,EXCH_ACIDITY,Exchange acidity (hydrogen and aluminium) - meq per 100g of soil - By 1M KCl exch. acidity by titration to pH 8.4,Exch. acidity (H+Al),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G_C,',@en,'15G_C'@en
15G_C_AL1,EXCH_AL,Exchangeable aluminium - meq per 100g of soil - Aluminium By difference of C and A or B,Exch. acidity (H+Al),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G_C_AL1,',@en,'15G_C_AL1'@en
15G_C_AL2,EXCH_AL,Exchangeable aluminium - meq per 100g of soil - Aluminium By KCl extraction and detremination By AAS,Exch. acidity (H+Al),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G_C_AL2,',@en,'15G_C_AL2'@en
15G_C_H1,EXCH_H,Exchangeable hydrogen - meq per 100g of soil - Hydrogen By back titration of A or B,Exch. acidity (H+Al),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G_C_H1,',@en,'15G_C_H1'@en
15G_C_H2,EXCH_H,"Exchangeable hydrogen  - meq per 100g of soil - Hydrogen By lime water, P-nitrophenol buffer at pH 7.0",Exch. acidity (H+Al),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G_C_H2,',@en,'15G_C_H2'@en
15G_H,EXCH_H,Hydrogen Cation - meq per 100g of soil - 1M KCl Exch. acidity By titration to pH 8.4,Exch. Acidity (H),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G_H,',@en,'15G_H'@en
15G1,EXCH_ACIDITY,Exchange acidity (hydrogen and aluminium) by 1M potassium chloride,Exch. Acidity (H+Al),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G1,',@en,'15G1'@en
15G1_AL,EXCH_AL,Aluminium Cation - meq per 100g of soil - 1M KCl Exch. Acidity By titration to pH 8.0,Exch. Acidity (H),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G1_AL,',@en,'15G1_AL'@en
15G1_H,EXCH_H,Hydrogen Cation - meq per 100g of soil - 1M KCl Exch. Acidity By titration to pH 8.0,Exch. Acidity (H),meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15G1_H,',@en,'15G1_H'@en
15H1,EXCH_ACIDITY,Exchange acidity by TEA,Exch. Acidity,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15H1,',@en,'15H1'@en
15I1,CEC,CEC measurement - distillation of ammonium ions,CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15I1,',@en,'15I1'@en
15I2,CEC,CEC measurement - automated determination of ammonium ions,CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15I2,',@en,'15I2'@en
15I3,CEC,CEC measurement - automated determination of ammonium and chloride ions,CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15I3,',@en,'15I3'@en
15I4,CEC,CEC measurement - titration of ammonium and chloride ions,CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15I4,',@en,'15I4'@en
15J_BASES,BASES,Sum of Bases,Sum of Bases,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15J_BASES,',@en,'15J_BASES'@en
15J_BASESS,EXCH_BASES_SUM,"Sum of bases - 1M ammonium chloride at pH 7.0, no pretreatment for soluble salt, using leaching columns",Sum of Bases,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15J_BASESS,',@en,'15J_BASESS'@en
15J_CEC,CEC,Sum of Cations,Sum of Cations,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15J_CEC,',@en,'15J_CEC'@en
15J_H,ECEC,Sum of Ex. cations + Ex. acidity - Sum of basic exch. cations and exch. (Hydrogen),ECEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15J_H,',@en,'15J_H'@en
15J1,ECEC,Effective CEC,ECEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15J1,',@en,'15J1'@en
15K1,CEC,CEC - pH 8.2,CEC,meq/100g,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15K1,',@en,'15K1'@en
15L1,BSP,Base saturation percentage (BSP),BSP,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15L1,',@en,'15L1'@en
15M1,CATION_RATIO,Cation ratio,Cation ratio,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15M1,',@en,'15M1'@en
15N1,ESP,Exchangeable sodium percentage (ESP),ESP,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15N1,',@en,'15N1'@en
15O1,AL_SAT,Percenatge aluminium saturation,Al saturation (%),%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/15O1,',@en,'15O1'@en
16A1,LIME_RATE,Calculated lime rate - from exchangeable aluminium,Calculated lime rate,kg/ha 10cm,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/16A1,',@en,'16A1'@en
16B1,LIME_RATE,Calculated lime rate - Cregan,Calculated lime rate,kg/ha 10cm,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/16B1,',@en,'16B1'@en
16C1,LIME_REQ,Lime requirement - Mehlich single buffer,Lime requirement,t/ha 20cm,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/16C1,',@en,'16C1'@en
16D1,LIME_REQ,Lime requirement - Dunn titration curves,Lime requirement,t/ha 20cm,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/16D1,',@en,'16D1'@en
17A_HF+,POTASSIUM,Total element - K(%) - HF/HCl04 Digest,Total K,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/17A_HF+,',@en,'17A_HF+'@en
17A_NR,POTASSIUM,Total element - K(%) - Not recorded,Total K,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/17A_NR,',@en,'17A_NR'@en
17A1,POTASSIUM,Total potassium - X-ray fluorescence,Total K,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/17A1,',@en,'17A1'@en
18A1,POTASSIUM,Bicarbonate-extractable potassium,Extractable K,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/18A1,',@en,'18A1'@en
18B1,POTASSIUM,Hydrochloric acid - extractable potassium,Extractable K,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/18B1,',@en,'18B1'@en
18B2,POTASSIUM,Sulfuric acid (10%)- extractable potassium,Extractable K,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/18B2,',@en,'18B2'@en
1.80E+03,POTASSIUM,Fluoride-extractable potassium (Bray 1-K) - AAS,Extractable K,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/1800,',@en,'1800'@en
19_COL,CARBONATES,Carbonates - Collins Calcimeter,Carbonates,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/19_COL,',@en,'19_COL'@en
19A1,CARBONATES,Carbonates - rapid titration,Carbonates,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/19A1,',@en,'19A1'@en
19B_NR,CARBONATES,Calcium Carbonate (CaCO3) - Not recorded,Calcium Carbonate,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/19B_NR,',@en,'19B_NR'@en
19B1,CARBONATES,Carbonates - manometric,Carbonates,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/19B1,',@en,'19B1'@en
2_LOI,LOSS_ON_IGNITION,Loss on Ignition (%),Loss on Ignition,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/2_LOI,',@en,'2_LOI'@en
2A1,MOISTURE_CONTENT,Air-dry moisture content,Moisture content,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/2A1,',@en,'2A1'@en
2B1,MOISTURE_CONTENT,As received moisture content,Moisture content,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/2B1,',@en,'2B1'@en
2C1,MOISTURE_CONTENT,Moisture content - 10 mm tension,Moisture content,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/2C1,',@en,'2C1'@en
