CODE_DOMAIN,CODE_VALUE,CODE_DESC,uri,uri2,uri3,uri4,label1,label2,label3
C_O_SOIL_TAXONOMY,IOC,Ochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ochrept,ochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/ochrept,',@en,'Ochrept'@en
C_O_SOIL_TAXONOMY,IOCCR,Cryochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryochrept,cryochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryochrept,',@en,'Cryochrept'@en
C_O_SOIL_TAXONOMY,IOCDU,Durochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durochrept,durochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/durochrept,',@en,'Durochrept'@en
C_O_SOIL_TAXONOMY,IOCDY,Dystrochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,dystrochrept,dystrochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/dystrochrept,',@en,'Dystrochrept'@en
C_O_SOIL_TAXONOMY,IOCEU,Eutrochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,eutrochrept,eutrochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/eutrochrept,',@en,'Eutrochrept'@en
C_O_SOIL_TAXONOMY,IOCFR,Fragiochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fragiochrept,fragiochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/fragiochrept,',@en,'Fragiochrept'@en
C_O_SOIL_TAXONOMY,IOCUS,Ustochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustochrept,ustochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustochrept,',@en,'Ustochrept'@en
C_O_SOIL_TAXONOMY,IOCXF,Xerochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xerochrept,xerochrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/xerochrept,',@en,'Xerochrept'@en
C_O_SOIL_TAXONOMY,IPL,Plaggept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,plaggept,plaggept,http://registry.it.csiro.au/def/soils/soil-taxonomy/plaggept,',@en,'Plaggept'@en
C_O_SOIL_TAXONOMY,IPLPL,Plaggept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,plaggept,plaggept,http://registry.it.csiro.au/def/soils/soil-taxonomy/plaggept,',@en,'Plaggept'@en
C_O_SOIL_TAXONOMY,ITR,Tropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropept,tropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropept,',@en,'Tropept'@en
C_O_SOIL_TAXONOMY,ITRDY,Dystropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,dystropept,dystropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/dystropept,',@en,'Dystropept'@en
C_O_SOIL_TAXONOMY,ITREU,Eutropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,eutropept,eutropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/eutropept,',@en,'Eutropept'@en
C_O_SOIL_TAXONOMY,ITRHU,Humitropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,humitropept,humitropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/humitropept,',@en,'Humitropept'@en
C_O_SOIL_TAXONOMY,ITRSO,Sombritropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,sombritropept,sombritropept,http://registry.it.csiro.au/def/soils/soil-taxonomy/sombritropept,',@en,'Sombritropept'@en
C_O_SOIL_TAXONOMY,ITRUS,Ustroept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustroept,ustroept,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustroept,',@en,'Ustroept'@en
C_O_SOIL_TAXONOMY,IUM,Umbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,umbrept,umbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/umbrept,',@en,'Umbrept'@en
C_O_SOIL_TAXONOMY,IUMCR,Cryumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryumbrept,cryumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryumbrept,',@en,'Cryumbrept'@en
C_O_SOIL_TAXONOMY,IUMFR,Fragiumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fragiumbrept,fragiumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/fragiumbrept,',@en,'Fragiumbrept'@en
C_O_SOIL_TAXONOMY,IUMHA,Haplumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplumbrept,haplumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplumbrept,',@en,'Haplumbrept'@en
C_O_SOIL_TAXONOMY,IUMXF,Xerumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xerumbrept,xerumbrept,http://registry.it.csiro.au/def/soils/soil-taxonomy/xerumbrept,',@en,'Xerumbrept'@en
C_O_SOIL_TAXONOMY,M,Mollisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/,mollisol,mollisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/mollisol,',@en,'Mollisol'@en
C_O_SOIL_TAXONOMY,MAL,Alboll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,alboll,alboll,http://registry.it.csiro.au/def/soils/soil-taxonomy/alboll,',@en,'Alboll'@en
C_O_SOIL_TAXONOMY,MALAR,Argialboll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argialboll,argialboll,http://registry.it.csiro.au/def/soils/soil-taxonomy/argialboll,',@en,'Argialboll'@en
C_O_SOIL_TAXONOMY,MALNA,Natralboll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natralboll,natralboll,http://registry.it.csiro.au/def/soils/soil-taxonomy/natralboll,',@en,'Natralboll'@en
C_O_SOIL_TAXONOMY,MAQ,Aquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,aquoll,aquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/aquoll,',@en,'Aquoll'@en
C_O_SOIL_TAXONOMY,MAQAR,Argiaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argiaquoll,argiaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/argiaquoll,',@en,'Argiaquoll'@en
C_O_SOIL_TAXONOMY,MAQCA,Calciaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,calciaquoll,calciaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/calciaquoll,',@en,'Calciaquoll'@en
C_O_SOIL_TAXONOMY,MAQCR,Cryaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryaquoll,cryaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryaquoll,',@en,'Cryaquoll'@en
C_O_SOIL_TAXONOMY,MAQDU,Duraquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,duraquoll,duraquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/duraquoll,',@en,'Duraquoll'@en
C_O_SOIL_TAXONOMY,MAQHA,Haplaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplaquoll,haplaquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplaquoll,',@en,'Haplaquoll'@en
C_O_SOIL_TAXONOMY,MAQNA,Natraquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natraquoll,natraquoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/natraquoll,',@en,'Natraquoll'@en
C_O_SOIL_TAXONOMY,MBO,Boroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,boroll,boroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/boroll,',@en,'Boroll'@en
C_O_SOIL_TAXONOMY,MBOAR,Argiboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argiboroll,argiboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/argiboroll,',@en,'Argiboroll'@en
C_O_SOIL_TAXONOMY,MBOCA,Calciboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,calciboroll,calciboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/calciboroll,',@en,'Calciboroll'@en
C_O_SOIL_TAXONOMY,MBOCR,Cryoboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryoboroll,cryoboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryoboroll,',@en,'Cryoboroll'@en
C_O_SOIL_TAXONOMY,MBOHA,Haploboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haploboroll,haploboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/haploboroll,',@en,'Haploboroll'@en
C_O_SOIL_TAXONOMY,MBONA,Natriboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natriboroll,natriboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/natriboroll,',@en,'Natriboroll'@en
C_O_SOIL_TAXONOMY,MBOPA,Paleboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleboroll,paleboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleboroll,',@en,'Paleboroll'@en
C_O_SOIL_TAXONOMY,MBOVE,Vermiboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,vermiboroll,vermiboroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/vermiboroll,',@en,'Vermiboroll'@en
C_O_SOIL_TAXONOMY,MRE,Rendoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,rendoll,rendoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/rendoll,',@en,'Rendoll'@en
C_O_SOIL_TAXONOMY,MRERE,Rendoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,rendoll,rendoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/rendoll,',@en,'Rendoll'@en
C_O_SOIL_TAXONOMY,MUD,Udoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,udoll,udoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/udoll,',@en,'Udoll'@en
C_O_SOIL_TAXONOMY,MUDAR,Argiudoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argiudoll,argiudoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/argiudoll,',@en,'Argiudoll'@en
C_O_SOIL_TAXONOMY,MUDHA,Hapludoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,hapludoll,hapludoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/hapludoll,',@en,'Hapludoll'@en
C_O_SOIL_TAXONOMY,MUDPA,Paleudoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleudoll,paleudoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleudoll,',@en,'Paleudoll'@en
C_O_SOIL_TAXONOMY,MUDVE,Vermudoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,vermudoll,vermudoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/vermudoll,',@en,'Vermudoll'@en
C_O_SOIL_TAXONOMY,MUS,Ustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustoll,ustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustoll,',@en,'Ustoll'@en
C_O_SOIL_TAXONOMY,MUSAR,Argiustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argiustoll,argiustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/argiustoll,',@en,'Argiustoll'@en
C_O_SOIL_TAXONOMY,MUSCA,Calciustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,calciustoll,calciustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/calciustoll,',@en,'Calciustoll'@en
C_O_SOIL_TAXONOMY,MUSDU,Durustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durustoll,durustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/durustoll,',@en,'Durustoll'@en
C_O_SOIL_TAXONOMY,MUSHA,Haplustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplustoll,haplustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplustoll,',@en,'Haplustoll'@en
C_O_SOIL_TAXONOMY,MUSNA,Natrustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natrustoll,natrustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/natrustoll,',@en,'Natrustoll'@en
C_O_SOIL_TAXONOMY,MUSPA,Paleustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleustoll,paleustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleustoll,',@en,'Paleustoll'@en
C_O_SOIL_TAXONOMY,MUSVE,Vermustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,vermustoll,vermustoll,http://registry.it.csiro.au/def/soils/soil-taxonomy/vermustoll,',@en,'Vermustoll'@en
C_O_SOIL_TAXONOMY,MXE,Xeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xeroll,xeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/xeroll,',@en,'Xeroll'@en
C_O_SOIL_TAXONOMY,MXEAR,Argixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argixeroll,argixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/argixeroll,',@en,'Argixeroll'@en
C_O_SOIL_TAXONOMY,MXECA,Calcixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,calcixeroll,calcixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/calcixeroll,',@en,'Calcixeroll'@en
C_O_SOIL_TAXONOMY,MXEDU,Durixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durixeroll,durixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/durixeroll,',@en,'Durixeroll'@en
C_O_SOIL_TAXONOMY,MXEHA,Haploxeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haploxeroll,haploxeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/haploxeroll,',@en,'Haploxeroll'@en
C_O_SOIL_TAXONOMY,MXENA,Natrixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natrixeroll,natrixeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/natrixeroll,',@en,'Natrixeroll'@en
C_O_SOIL_TAXONOMY,MXEPA,Palexeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/,palexeroll,palexeroll,http://registry.it.csiro.au/def/soils/soil-taxonomy/palexeroll,',@en,'Palexeroll'@en
C_O_SOIL_TAXONOMY,O,Oxisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/,oxisol,oxisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/oxisol,',@en,'Oxisol'@en
